,Faraday depth,Real FDF,Imag FDF,Abs FDF,chi FDF
2901,-709.8854942747137,0.0,0.0,0.0,0.0
2902,-709.7854892744638,0.0,0.0,0.0,0.0
2903,-709.6854842742136,0.0,0.0,0.0,0.0
2904,-709.5854792739638,0.0,0.0,0.0,0.0
2905,-709.4854742737136,0.0,0.0,0.0,0.0
2906,-709.3854692734636,0.0,0.0,0.0,0.0
2907,-709.2854642732136,0.0,0.0,0.0,0.0
2908,-709.1854592729636,0.0,0.0,0.0,0.0
2909,-709.0854542727136,0.0,0.0,0.0,0.0
2910,-708.9854492724636,0.0,0.0,0.0,0.0
2911,-708.8854442722136,0.0,0.0,0.0,0.0
2912,-708.7854392719636,0.0,0.0,0.0,0.0
2913,-708.6854342717136,0.0,0.0,0.0,0.0
2914,-708.5854292714636,0.0,0.0,0.0,0.0
2915,-708.4854242712136,0.0,0.0,0.0,0.0
2916,-708.3854192709636,0.0,0.0,0.0,0.0
2917,-708.2854142707135,0.0,0.0,0.0,0.0
2918,-708.1854092704634,0.0,0.0,0.0,0.0
2919,-708.0854042702135,0.0,0.0,0.0,0.0
2920,-707.9853992699634,0.0,0.0,0.0,0.0
2921,-707.8853942697135,0.0,0.0,0.0,0.0
2922,-707.7853892694634,0.0,0.0,0.0,0.0
2923,-707.6853842692135,0.0,0.0,0.0,0.0
2924,-707.5853792689634,0.0,0.0,0.0,0.0
2925,-707.4853742687135,0.0,0.0,0.0,0.0
2926,-707.3853692684634,0.0,0.0,0.0,0.0
2927,-707.2853642682135,0.0,0.0,0.0,0.0
2928,-707.1853592679633,0.0,0.0,0.0,0.0
2929,-707.0853542677133,0.0,0.0,0.0,0.0
2930,-706.9853492674633,0.0,0.0,0.0,0.0
2931,-706.8853442672133,0.0,0.0,0.0,0.0
2932,-706.7853392669633,0.0,0.0,0.0,0.0
2933,-706.6853342667133,0.0,0.0,0.0,0.0
2934,-706.5853292664633,0.0,0.0,0.0,0.0
2935,-706.4853242662133,0.0,0.0,0.0,0.0
2936,-706.3853192659633,0.0,0.0,0.0,0.0
2937,-706.2853142657133,0.0,0.0,0.0,0.0
2938,-706.1853092654633,0.0,0.0,0.0,0.0
2939,-706.0853042652133,0.0,0.0,0.0,0.0
2940,-705.9852992649633,0.0,0.0,0.0,0.0
2941,-705.8852942647131,0.0,0.0,0.0,0.0
2942,-705.7852892644632,0.0,0.0,0.0,0.0
2943,-705.6852842642131,0.0,0.0,0.0,0.0
2944,-705.5852792639632,0.0,0.0,0.0,0.0
2945,-705.4852742637131,0.0,0.0,0.0,0.0
2946,-705.3852692634632,0.0,0.0,0.0,0.0
2947,-705.2852642632131,0.0,0.0,0.0,0.0
2948,-705.1852592629632,0.0,0.0,0.0,0.0
2949,-705.0852542627131,0.0,0.0,0.0,0.0
2950,-704.9852492624632,0.0,0.0,0.0,0.0
2951,-704.8852442622131,0.0,0.0,0.0,0.0
2952,-704.785239261963,0.0,0.0,0.0,0.0
2953,-704.685234261713,0.0,0.0,0.0,0.0
2954,-704.585229261463,0.0,0.0,0.0,0.0
2955,-704.485224261213,0.0,0.0,0.0,0.0
2956,-704.385219260963,0.0,0.0,0.0,0.0
2957,-704.285214260713,0.0,0.0,0.0,0.0
2958,-704.185209260463,0.0,0.0,0.0,0.0
2959,-704.085204260213,0.0,0.0,0.0,0.0
2960,-703.985199259963,0.0,0.0,0.0,0.0
2961,-703.885194259713,0.0,0.0,0.0,0.0
2962,-703.7851892594629,0.0,0.0,0.0,0.0
2963,-703.685184259213,0.0,0.0,0.0,0.0
2964,-703.5851792589629,0.0,0.0,0.0,0.0
2965,-703.485174258713,0.0,0.0,0.0,0.0
2966,-703.3851692584628,0.0,0.0,0.0,0.0
2967,-703.285164258213,0.0,0.0,0.0,0.0
2968,-703.1851592579628,0.0,0.0,0.0,0.0
2969,-703.0851542577129,0.0,0.0,0.0,0.0
2970,-702.9851492574628,0.0,0.0,0.0,0.0
2971,-702.8851442572129,0.0,0.0,0.0,0.0
2972,-702.7851392569628,0.0,0.0,0.0,0.0
2973,-702.6851342567129,0.0,0.0,0.0,0.0
2974,-702.5851292564628,0.0,0.0,0.0,0.0
2975,-702.4851242562128,0.0,0.0,0.0,0.0
2976,-702.3851192559628,0.0,0.0,0.0,0.0
2977,-702.2851142557128,0.0,0.0,0.0,0.0
2978,-702.1851092554627,0.0,0.0,0.0,0.0
2979,-702.0851042552127,0.0,0.0,0.0,0.0
2980,-701.9850992549627,0.0,0.0,0.0,0.0
2981,-701.8850942547127,0.0,0.0,0.0,0.0
2982,-701.7850892544627,0.0,0.0,0.0,0.0
2983,-701.6850842542127,0.0,0.0,0.0,0.0
2984,-701.5850792539627,0.0,0.0,0.0,0.0
2985,-701.4850742537126,0.0,0.0,0.0,0.0
2986,-701.3850692534627,0.0,0.0,0.0,0.0
2987,-701.2850642532126,0.0,0.0,0.0,0.0
2988,-701.1850592529627,0.0,0.0,0.0,0.0
2989,-701.0850542527126,0.0,0.0,0.0,0.0
2990,-700.9850492524627,0.0,0.0,0.0,0.0
2991,-700.8850442522125,0.0,0.0,0.0,0.0
2992,-700.7850392519626,0.0,0.0,0.0,0.0
2993,-700.6850342517125,0.0,0.0,0.0,0.0
2994,-700.5850292514626,0.0,0.0,0.0,0.0
2995,-700.4850242512125,0.0,0.0,0.0,0.0
2996,-700.3850192509625,0.0,0.0,0.0,0.0
2997,-700.2850142507125,0.0,0.0,0.0,0.0
2998,-700.1850092504625,0.0,0.0,0.0,0.0
2999,-700.0850042502125,0.0,0.0,0.0,0.0
3000,-699.9849992499625,0.0,0.0,0.0,0.0
3001,-699.8849942497125,0.0,0.0,0.0,0.0
3002,-699.7849892494625,0.0,0.0,0.0,0.0
3003,-699.6849842492124,0.0,0.0,0.0,0.0
3004,-699.5849792489624,0.0,0.0,0.0,0.0
3005,-699.4849742487124,0.0,0.0,0.0,0.0
3006,-699.3849692484624,0.0,0.0,0.0,0.0
3007,-699.2849642482124,0.0,0.0,0.0,0.0
3008,-699.1849592479623,0.0,0.0,0.0,0.0
3009,-699.0849542477124,0.0,0.0,0.0,0.0
3010,-698.9849492474623,0.0,0.0,0.0,0.0
3011,-698.8849442472124,0.0,0.0,0.0,0.0
3012,-698.7849392469623,0.0,0.0,0.0,0.0
3013,-698.6849342467124,0.0,0.0,0.0,0.0
3014,-698.5849292464623,0.0,0.0,0.0,0.0
3015,-698.4849242462124,0.0,0.0,0.0,0.0
3016,-698.3849192459622,0.0,0.0,0.0,0.0
3017,-698.2849142457123,0.0,0.0,0.0,0.0
3018,-698.1849092454622,0.0,0.0,0.0,0.0
3019,-698.0849042452122,0.0,0.0,0.0,0.0
3020,-697.9848992449622,0.0,0.0,0.0,0.0
3021,-697.8848942447122,0.0,0.0,0.0,0.0
3022,-697.7848892444622,0.0,0.0,0.0,0.0
3023,-697.6848842442122,0.0,0.0,0.0,0.0
3024,-697.5848792439622,0.0,0.0,0.0,0.0
3025,-697.4848742437122,0.0,0.0,0.0,0.0
3026,-697.3848692434622,0.0,0.0,0.0,0.0
3027,-697.2848642432122,0.0,0.0,0.0,0.0
3028,-697.1848592429621,0.0,0.0,0.0,0.0
3029,-697.0848542427121,0.0,0.0,0.0,0.0
3030,-696.9848492424621,0.0,0.0,0.0,0.0
3031,-696.884844242212,0.0,0.0,0.0,0.0
3032,-696.7848392419621,0.0,0.0,0.0,0.0
3033,-696.684834241712,0.0,0.0,0.0,0.0
3034,-696.5848292414621,0.0,0.0,0.0,0.0
3035,-696.484824241212,0.0,0.0,0.0,0.0
3036,-696.3848192409621,0.0,0.0,0.0,0.0
3037,-696.284814240712,0.0,0.0,0.0,0.0
3038,-696.1848092404621,0.0,0.0,0.0,0.0
3039,-696.084804240212,0.0,0.0,0.0,0.0
3040,-695.9847992399621,0.0,0.0,0.0,0.0
3041,-695.8847942397119,0.0,0.0,0.0,0.0
3042,-695.7847892394619,0.0,0.0,0.0,0.0
3043,-695.6847842392119,0.0,0.0,0.0,0.0
3044,-695.5847792389619,0.0,0.0,0.0,0.0
3045,-695.4847742387119,0.0,0.0,0.0,0.0
3046,-695.3847692384619,0.0,0.0,0.0,0.0
3047,-695.2847642382119,0.0,0.0,0.0,0.0
3048,-695.1847592379619,0.0,0.0,0.0,0.0
3049,-695.0847542377119,0.0,0.0,0.0,0.0
3050,-694.9847492374619,0.0,0.0,0.0,0.0
3051,-694.8847442372119,0.0,0.0,0.0,0.0
3052,-694.7847392369619,0.0,0.0,0.0,0.0
3053,-694.6847342367118,0.0,0.0,0.0,0.0
3054,-694.5847292364617,0.0,0.0,0.0,0.0
3055,-694.4847242362118,0.0,0.0,0.0,0.0
3056,-694.3847192359617,0.0,0.0,0.0,0.0
3057,-694.2847142357118,0.0,0.0,0.0,0.0
3058,-694.1847092354617,0.0,0.0,0.0,0.0
3059,-694.0847042352118,0.0,0.0,0.0,0.0
3060,-693.9846992349617,0.0,0.0,0.0,0.0
3061,-693.8846942347118,0.0,0.0,0.0,0.0
3062,-693.7846892344617,0.0,0.0,0.0,0.0
3063,-693.6846842342118,0.0,0.0,0.0,0.0
3064,-693.5846792339617,0.0,0.0,0.0,0.0
3065,-693.4846742337116,0.0,0.0,0.0,0.0
3066,-693.3846692334616,0.0,0.0,0.0,0.0
3067,-693.2846642332116,0.0,0.0,0.0,0.0
3068,-693.1846592329616,0.0,0.0,0.0,0.0
3069,-693.0846542327116,0.0,0.0,0.0,0.0
3070,-692.9846492324616,0.0,0.0,0.0,0.0
3071,-692.8846442322116,0.0,0.0,0.0,0.0
3072,-692.7846392319616,0.0,0.0,0.0,0.0
3073,-692.6846342317116,0.0,0.0,0.0,0.0
3074,-692.5846292314616,0.0,0.0,0.0,0.0
3075,-692.4846242312115,0.0,0.0,0.0,0.0
3076,-692.3846192309616,0.0,0.0,0.0,0.0
3077,-692.2846142307114,0.0,0.0,0.0,0.0
3078,-692.1846092304615,0.0,0.0,0.0,0.0
3079,-692.0846042302114,0.0,0.0,0.0,0.0
3080,-691.9845992299615,0.0,0.0,0.0,0.0
3081,-691.8845942297114,0.0,0.0,0.0,0.0
3082,-691.7845892294615,0.0,0.0,0.0,0.0
3083,-691.6845842292114,0.0,0.0,0.0,0.0
3084,-691.5845792289615,0.0,0.0,0.0,0.0
3085,-691.4845742287114,0.0,0.0,0.0,0.0
3086,-691.3845692284615,0.0,0.0,0.0,0.0
3087,-691.2845642282114,0.0,0.0,0.0,0.0
3088,-691.1845592279614,0.0,0.0,0.0,0.0
3089,-691.0845542277114,0.0,0.0,0.0,0.0
3090,-690.9845492274613,0.0,0.0,0.0,0.0
3091,-690.8845442272113,0.0,0.0,0.0,0.0
3092,-690.7845392269613,0.0,0.0,0.0,0.0
3093,-690.6845342267113,0.0,0.0,0.0,0.0
3094,-690.5845292264613,0.0,0.0,0.0,0.0
3095,-690.4845242262113,0.0,0.0,0.0,0.0
3096,-690.3845192259613,0.0,0.0,0.0,0.0
3097,-690.2845142257113,0.0,0.0,0.0,0.0
3098,-690.1845092254612,0.0,0.0,0.0,0.0
3099,-690.0845042252113,0.0,0.0,0.0,0.0
3100,-689.9844992249612,0.0,0.0,0.0,0.0
3101,-689.8844942247113,0.0,0.0,0.0,0.0
3102,-689.7844892244611,0.0,0.0,0.0,0.0
3103,-689.6844842242112,0.0,0.0,0.0,0.0
3104,-689.5844792239611,0.0,0.0,0.0,0.0
3105,-689.4844742237112,0.0,0.0,0.0,0.0
3106,-689.3844692234611,0.0,0.0,0.0,0.0
3107,-689.2844642232112,0.0,0.0,0.0,0.0
3108,-689.1844592229611,0.0,0.0,0.0,0.0
3109,-689.0844542227111,0.0,0.0,0.0,0.0
3110,-688.9844492224611,0.0,0.0,0.0,0.0
3111,-688.8844442222111,0.0,0.0,0.0,0.0
3112,-688.7844392219611,0.0,0.0,0.0,0.0
3113,-688.6844342217111,0.0,0.0,0.0,0.0
3114,-688.584429221461,0.0,0.0,0.0,0.0
3115,-688.484424221211,0.0,0.0,0.0,0.0
3116,-688.384419220961,0.0,0.0,0.0,0.0
3117,-688.284414220711,0.0,0.0,0.0,0.0
3118,-688.184409220461,0.0,0.0,0.0,0.0
3119,-688.084404220211,0.0,0.0,0.0,0.0
3120,-687.984399219961,0.0,0.0,0.0,0.0
3121,-687.8843942197109,0.0,0.0,0.0,0.0
3122,-687.784389219461,0.0,0.0,0.0,0.0
3123,-687.6843842192109,0.0,0.0,0.0,0.0
3124,-687.584379218961,0.0,0.0,0.0,0.0
3125,-687.4843742187109,0.0,0.0,0.0,0.0
3126,-687.384369218461,0.0,0.0,0.0,0.0
3127,-687.2843642182108,0.0,0.0,0.0,0.0
3128,-687.184359217961,0.0,0.0,0.0,0.0
3129,-687.0843542177108,0.0,0.0,0.0,0.0
3130,-686.9843492174609,0.0,0.0,0.0,0.0
3131,-686.8843442172108,0.0,0.0,0.0,0.0
3132,-686.7843392169608,0.0,0.0,0.0,0.0
3133,-686.6843342167108,0.0,0.0,0.0,0.0
3134,-686.5843292164608,0.0,0.0,0.0,0.0
3135,-686.4843242162108,0.0,0.0,0.0,0.0
3136,-686.3843192159608,0.0,0.0,0.0,0.0
3137,-686.2843142157108,0.0,0.0,0.0,0.0
3138,-686.1843092154608,0.0,0.0,0.0,0.0
3139,-686.0843042152108,0.0,0.0,0.0,0.0
3140,-685.9842992149607,0.0,0.0,0.0,0.0
3141,-685.8842942147107,0.0,0.0,0.0,0.0
3142,-685.7842892144607,0.0,0.0,0.0,0.0
3143,-685.6842842142107,0.0,0.0,0.0,0.0
3144,-685.5842792139606,0.0,0.0,0.0,0.0
3145,-685.4842742137107,0.0,0.0,0.0,0.0
3146,-685.3842692134606,0.0,0.0,0.0,0.0
3147,-685.2842642132107,0.0,0.0,0.0,0.0
3148,-685.1842592129606,0.0,0.0,0.0,0.0
3149,-685.0842542127107,0.0,0.0,0.0,0.0
3150,-684.9842492124606,0.0,0.0,0.0,0.0
3151,-684.8842442122107,0.0,0.0,0.0,0.0
3152,-684.7842392119605,0.0,0.0,0.0,0.0
3153,-684.6842342117106,0.0,0.0,0.0,0.0
3154,-684.5842292114605,0.0,0.0,0.0,0.0
3155,-684.4842242112105,0.0,0.0,0.0,0.0
3156,-684.3842192109605,0.0,0.0,0.0,0.0
3157,-684.2842142107105,0.0,0.0,0.0,0.0
3158,-684.1842092104605,0.0,0.0,0.0,0.0
3159,-684.0842042102105,0.0,0.0,0.0,0.0
3160,-683.9841992099605,0.0,0.0,0.0,0.0
3161,-683.8841942097105,0.0,0.0,0.0,0.0
3162,-683.7841892094605,0.0,0.0,0.0,0.0
3163,-683.6841842092105,0.0,0.0,0.0,0.0
3164,-683.5841792089604,0.0,0.0,0.0,0.0
3165,-683.4841742087104,0.0,0.0,0.0,0.0
3166,-683.3841692084604,0.0,0.0,0.0,0.0
3167,-683.2841642082103,0.0,0.0,0.0,0.0
3168,-683.1841592079604,0.0,0.0,0.0,0.0
3169,-683.0841542077103,0.0,0.0,0.0,0.0
3170,-682.9841492074604,0.0,0.0,0.0,0.0
3171,-682.8841442072103,0.0,0.0,0.0,0.0
3172,-682.7841392069604,0.0,0.0,0.0,0.0
3173,-682.6841342067103,0.0,0.0,0.0,0.0
3174,-682.5841292064604,0.0,0.0,0.0,0.0
3175,-682.4841242062103,0.0,0.0,0.0,0.0
3176,-682.3841192059604,0.0,0.0,0.0,0.0
3177,-682.2841142057102,0.0,0.0,0.0,0.0
3178,-682.1841092054602,0.0,0.0,0.0,0.0
3179,-682.0841042052102,0.0,0.0,0.0,0.0
3180,-681.9840992049602,0.0,0.0,0.0,0.0
3181,-681.8840942047102,0.0,0.0,0.0,0.0
3182,-681.7840892044602,0.0,0.0,0.0,0.0
3183,-681.6840842042102,0.0,0.0,0.0,0.0
3184,-681.5840792039602,0.0,0.0,0.0,0.0
3185,-681.4840742037102,0.0,0.0,0.0,0.0
3186,-681.3840692034602,0.0,0.0,0.0,0.0
3187,-681.2840642032102,0.0,0.0,0.0,0.0
3188,-681.18405920296,0.0,0.0,0.0,0.0
3189,-681.0840542027101,0.0,0.0,0.0,0.0
3190,-680.98404920246,0.0,0.0,0.0,0.0
3191,-680.8840442022101,0.0,0.0,0.0,0.0
3192,-680.78403920196,0.0,0.0,0.0,0.0
3193,-680.6840342017101,0.0,0.0,0.0,0.0
3194,-680.58402920146,0.0,0.0,0.0,0.0
3195,-680.4840242012101,0.0,0.0,0.0,0.0
3196,-680.38401920096,0.0,0.0,0.0,0.0
3197,-680.2840142007101,0.0,0.0,0.0,0.0
3198,-680.18400920046,0.0,0.0,0.0,0.0
3199,-680.08400420021,0.0,0.0,0.0,0.0
3200,-679.98399919996,0.0,0.0,0.0,0.0
3201,-679.88399419971,0.0,0.0,0.0,0.0
3202,-679.7839891994599,0.0,0.0,0.0,0.0
3203,-679.6839841992099,0.0,0.0,0.0,0.0
3204,-679.5839791989599,0.0,0.0,0.0,0.0
3205,-679.4839741987099,0.0,0.0,0.0,0.0
3206,-679.3839691984599,0.0,0.0,0.0,0.0
3207,-679.2839641982099,0.0,0.0,0.0,0.0
3208,-679.1839591979599,0.0,0.0,0.0,0.0
3209,-679.0839541977099,0.0,0.0,0.0,0.0
3210,-678.9839491974599,0.0,0.0,0.0,0.0
3211,-678.8839441972098,0.0,0.0,0.0,0.0
3212,-678.7839391969599,0.0,0.0,0.0,0.0
3213,-678.6839341967097,0.0,0.0,0.0,0.0
3214,-678.5839291964598,0.0,0.0,0.0,0.0
3215,-678.4839241962097,0.0,0.0,0.0,0.0
3216,-678.3839191959598,0.0,0.0,0.0,0.0
3217,-678.2839141957097,0.0,0.0,0.0,0.0
3218,-678.1839091954598,0.0,0.0,0.0,0.0
3219,-678.0839041952097,0.0,0.0,0.0,0.0
3220,-677.9838991949598,0.0,0.0,0.0,0.0
3221,-677.8838941947097,0.0,0.0,0.0,0.0
3222,-677.7838891944597,0.0,0.0,0.0,0.0
3223,-677.6838841942097,0.0,0.0,0.0,0.0
3224,-677.5838791939597,0.0,0.0,0.0,0.0
3225,-677.4838741937097,0.0,0.0,0.0,0.0
3226,-677.3838691934596,0.0,0.0,0.0,0.0
3227,-677.2838641932096,0.0,0.0,0.0,0.0
3228,-677.1838591929596,0.0,0.0,0.0,0.0
3229,-677.0838541927096,0.0,0.0,0.0,0.0
3230,-676.9838491924596,0.0,0.0,0.0,0.0
3231,-676.8838441922096,0.0,0.0,0.0,0.0
3232,-676.7838391919596,0.0,0.0,0.0,0.0
3233,-676.6838341917096,0.0,0.0,0.0,0.0
3234,-676.5838291914595,0.0,0.0,0.0,0.0
3235,-676.4838241912096,0.0,0.0,0.0,0.0
3236,-676.3838191909595,0.0,0.0,0.0,0.0
3237,-676.2838141907096,0.0,0.0,0.0,0.0
3238,-676.1838091904594,0.0,0.0,0.0,0.0
3239,-676.0838041902095,0.0,0.0,0.0,0.0
3240,-675.9837991899594,0.0,0.0,0.0,0.0
3241,-675.8837941897095,0.0,0.0,0.0,0.0
3242,-675.7837891894594,0.0,0.0,0.0,0.0
3243,-675.6837841892095,0.0,0.0,0.0,0.0
3244,-675.5837791889594,0.0,0.0,0.0,0.0
3245,-675.4837741887094,0.0,0.0,0.0,0.0
3246,-675.3837691884594,0.0,0.0,0.0,0.0
3247,-675.2837641882094,0.0,0.0,0.0,0.0
3248,-675.1837591879594,0.0,0.0,0.0,0.0
3249,-675.0837541877094,0.0,0.0,0.0,0.0
3250,-674.9837491874594,0.0,0.0,0.0,0.0
3251,-674.8837441872093,0.0,0.0,0.0,0.0
3252,-674.7837391869593,0.0,0.0,0.0,0.0
3253,-674.6837341867093,0.0,0.0,0.0,0.0
3254,-674.5837291864593,0.0,0.0,0.0,0.0
3255,-674.4837241862093,0.0,0.0,0.0,0.0
3256,-674.3837191859593,0.0,0.0,0.0,0.0
3257,-674.2837141857092,0.0,0.0,0.0,0.0
3258,-674.1837091854593,0.0,0.0,0.0,0.0
3259,-674.0837041852092,0.0,0.0,0.0,0.0
3260,-673.9836991849593,0.0,0.0,0.0,0.0
3261,-673.8836941847092,0.0,0.0,0.0,0.0
3262,-673.7836891844593,0.0,0.0,0.0,0.0
3263,-673.6836841842091,0.0,0.0,0.0,0.0
3264,-673.5836791839592,0.0,0.0,0.0,0.0
3265,-673.4836741837091,0.0,0.0,0.0,0.0
3266,-673.3836691834592,0.0,0.0,0.0,0.0
3267,-673.2836641832091,0.0,0.0,0.0,0.0
3268,-673.1836591829591,0.0,0.0,0.0,0.0
3269,-673.0836541827091,0.0,0.0,0.0,0.0
3270,-672.9836491824591,0.0,0.0,0.0,0.0
3271,-672.8836441822091,0.0,0.0,0.0,0.0
3272,-672.7836391819591,0.0,0.0,0.0,0.0
3273,-672.6836341817091,0.0,0.0,0.0,0.0
3274,-672.5836291814591,0.0,0.0,0.0,0.0
3275,-672.483624181209,0.0,0.0,0.0,0.0
3276,-672.383619180959,0.0,0.0,0.0,0.0
3277,-672.283614180709,0.0,0.0,0.0,0.0
3278,-672.1836091804589,0.0,0.0,0.0,0.0
3279,-672.083604180209,0.0,0.0,0.0,0.0
3280,-671.9835991799589,0.0,0.0,0.0,0.0
3281,-671.883594179709,0.0,0.0,0.0,0.0
3282,-671.7835891794589,0.0,0.0,0.0,0.0
3283,-671.683584179209,0.0,0.0,0.0,0.0
3284,-671.5835791789589,0.0,0.0,0.0,0.0
3285,-671.483574178709,0.0,0.0,0.0,0.0
3286,-671.3835691784589,0.0,0.0,0.0,0.0
3287,-671.283564178209,0.0,0.0,0.0,0.0
3288,-671.1835591779588,0.0,0.0,0.0,0.0
3289,-671.083554177709,0.0,0.0,0.0,0.0
3290,-670.9835491774588,0.0,0.0,0.0,0.0
3291,-670.8835441772088,0.0,0.0,0.0,0.0
3292,-670.7835391769588,0.0,0.0,0.0,0.0
3293,-670.6835341767088,0.0,0.0,0.0,0.0
3294,-670.5835291764588,0.0,0.0,0.0,0.0
3295,-670.4835241762088,0.0,0.0,0.0,0.0
3296,-670.3835191759588,0.0,0.0,0.0,0.0
3297,-670.2835141757088,0.0,0.0,0.0,0.0
3298,-670.1835091754588,0.0,0.0,0.0,0.0
3299,-670.0835041752088,0.0,0.0,0.0,0.0
3300,-669.9834991749588,0.0,0.0,0.0,0.0
3301,-669.8834941747086,0.0,0.0,0.0,0.0
3302,-669.7834891744587,0.0,0.0,0.0,0.0
3303,-669.6834841742086,0.0,0.0,0.0,0.0
3304,-669.5834791739587,0.0,0.0,0.0,0.0
3305,-669.4834741737086,0.0,0.0,0.0,0.0
3306,-669.3834691734587,0.0,0.0,0.0,0.0
3307,-669.2834641732086,0.0,0.0,0.0,0.0
3308,-669.1834591729587,0.0,0.0,0.0,0.0
3309,-669.0834541727086,0.0,0.0,0.0,0.0
3310,-668.9834491724587,0.0,0.0,0.0,0.0
3311,-668.8834441722086,0.0,0.0,0.0,0.0
3312,-668.7834391719585,0.0,0.0,0.0,0.0
3313,-668.6834341717085,0.0,0.0,0.0,0.0
3314,-668.5834291714585,0.0,0.0,0.0,0.0
3315,-668.4834241712085,0.0,0.0,0.0,0.0
3316,-668.3834191709585,0.0,0.0,0.0,0.0
3317,-668.2834141707085,0.0,0.0,0.0,0.0
3318,-668.1834091704585,0.0,0.0,0.0,0.0
3319,-668.0834041702085,0.0,0.0,0.0,0.0
3320,-667.9833991699585,0.0,0.0,0.0,0.0
3321,-667.8833941697085,0.0,0.0,0.0,0.0
3322,-667.7833891694585,0.0,0.0,0.0,0.0
3323,-667.6833841692085,0.0,0.0,0.0,0.0
3324,-667.5833791689583,0.0,0.0,0.0,0.0
3325,-667.4833741687085,0.0,0.0,0.0,0.0
3326,-667.3833691684583,0.0,0.0,0.0,0.0
3327,-667.2833641682084,0.0,0.0,0.0,0.0
3328,-667.1833591679583,0.0,0.0,0.0,0.0
3329,-667.0833541677084,0.0,0.0,0.0,0.0
3330,-666.9833491674583,0.0,0.0,0.0,0.0
3331,-666.8833441672084,0.0,0.0,0.0,0.0
3332,-666.7833391669583,0.0,0.0,0.0,0.0
3333,-666.6833341667084,0.0,0.0,0.0,0.0
3334,-666.5833291664583,0.0,0.0,0.0,0.0
3335,-666.4833241662083,0.0,0.0,0.0,0.0
3336,-666.3833191659583,0.0,0.0,0.0,0.0
3337,-666.2833141657082,0.0,0.0,0.0,0.0
3338,-666.1833091654582,0.0,0.0,0.0,0.0
3339,-666.0833041652082,0.0,0.0,0.0,0.0
3340,-665.9832991649582,0.0,0.0,0.0,0.0
3341,-665.8832941647082,0.0,0.0,0.0,0.0
3342,-665.7832891644582,0.0,0.0,0.0,0.0
3343,-665.6832841642082,0.0,0.0,0.0,0.0
3344,-665.5832791639582,0.0,0.0,0.0,0.0
3345,-665.4832741637082,0.0,0.0,0.0,0.0
3346,-665.3832691634582,0.0,0.0,0.0,0.0
3347,-665.2832641632081,0.0,0.0,0.0,0.0
3348,-665.1832591629582,0.0,0.0,0.0,0.0
3349,-665.083254162708,0.0,0.0,0.0,0.0
3350,-664.9832491624582,0.0,0.0,0.0,0.0
3351,-664.883244162208,0.0,0.0,0.0,0.0
3352,-664.7832391619581,0.0,0.0,0.0,0.0
3353,-664.683234161708,0.0,0.0,0.0,0.0
3354,-664.5832291614581,0.0,0.0,0.0,0.0
3355,-664.483224161208,0.0,0.0,0.0,0.0
3356,-664.3832191609581,0.0,0.0,0.0,0.0
3357,-664.283214160708,0.0,0.0,0.0,0.0
3358,-664.183209160458,0.0,0.0,0.0,0.0
3359,-664.083204160208,0.0,0.0,0.0,0.0
3360,-663.983199159958,0.0,0.0,0.0,0.0
3361,-663.883194159708,0.0,0.0,0.0,0.0
3362,-663.783189159458,0.0,0.0,0.0,0.0
3363,-663.6831841592079,0.0,0.0,0.0,0.0
3364,-663.5831791589579,0.0,0.0,0.0,0.0
3365,-663.4831741587079,0.0,0.0,0.0,0.0
3366,-663.3831691584579,0.0,0.0,0.0,0.0
3367,-663.2831641582079,0.0,0.0,0.0,0.0
3368,-663.1831591579579,0.0,0.0,0.0,0.0
3369,-663.0831541577079,0.0,0.0,0.0,0.0
3370,-662.9831491574578,0.0,0.0,0.0,0.0
3371,-662.8831441572079,0.0,0.0,0.0,0.0
3372,-662.7831391569578,0.0,0.0,0.0,0.0
3373,-662.6831341567079,0.0,0.0,0.0,0.0
3374,-662.5831291564577,0.0,0.0,0.0,0.0
3375,-662.4831241562079,0.0,0.0,0.0,0.0
3376,-662.3831191559577,0.0,0.0,0.0,0.0
3377,-662.2831141557078,0.0,0.0,0.0,0.0
3378,-662.1831091554577,0.0,0.0,0.0,0.0
3379,-662.0831041552078,0.0,0.0,0.0,0.0
3380,-661.9830991549577,0.0,0.0,0.0,0.0
3381,-661.8830941547077,0.0,0.0,0.0,0.0
3382,-661.7830891544577,0.0,0.0,0.0,0.0
3383,-661.6830841542077,0.0,0.0,0.0,0.0
3384,-661.5830791539577,0.0,0.0,0.0,0.0
3385,-661.4830741537077,0.0,0.0,0.0,0.0
3386,-661.3830691534577,0.0,0.0,0.0,0.0
3387,-661.2830641532076,0.0,0.0,0.0,0.0
3388,-661.1830591529576,0.0,0.0,0.0,0.0
3389,-661.0830541527076,0.0,0.0,0.0,0.0
3390,-660.9830491524576,0.0,0.0,0.0,0.0
3391,-660.8830441522075,0.0,0.0,0.0,0.0
3392,-660.7830391519576,0.0,0.0,0.0,0.0
3393,-660.6830341517075,0.0,0.0,0.0,0.0
3394,-660.5830291514576,0.0,0.0,0.0,0.0
3395,-660.4830241512075,0.0,0.0,0.0,0.0
3396,-660.3830191509576,0.0,0.0,0.0,0.0
3397,-660.2830141507075,0.0,0.0,0.0,0.0
3398,-660.1830091504576,0.0,0.0,0.0,0.0
3399,-660.0830041502074,0.0,0.0,0.0,0.0
3400,-659.9829991499575,0.0,0.0,0.0,0.0
